"No.","Time","Source","Destination","Protocol","Length","Info"
"1010","1157.780898357","192.168.56.101","192.168.56.106","TCP","60","9207  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1011","1157.780903697","192.168.56.101","192.168.56.106","TCP","60","5405  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1012","1157.780971954","192.168.56.106","192.168.56.101","TCP","58","42752  >  5903 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1013","1157.781126082","192.168.56.101","192.168.56.106","TCP","60","5903  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1014","1157.781170313","192.168.56.106","192.168.56.101","TCP","58","42752  >  1107 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1015","1157.781261478","192.168.56.106","192.168.56.101","TCP","58","42752  >  33899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1016","1157.781326042","192.168.56.101","192.168.56.106","TCP","60","1107  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1017","1157.781377987","192.168.56.106","192.168.56.101","TCP","58","42752  >  1271 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1018","1157.781445241","192.168.56.101","192.168.56.106","TCP","60","33899  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1019","1157.781450372","192.168.56.101","192.168.56.106","TCP","60","1271  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1020","1157.781502428","192.168.56.106","192.168.56.101","TCP","58","42752  >  666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1021","1157.781579820","192.168.56.101","192.168.56.106","TCP","60","666  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1022","1157.781632806","192.168.56.106","192.168.56.101","TCP","58","42752  >  8002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1023","1157.781714141","192.168.56.101","192.168.56.106","TCP","60","8002  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1024","1157.781767415","192.168.56.106","192.168.56.101","TCP","58","42752  >  7019 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1025","1157.781845538","192.168.56.101","192.168.56.106","TCP","60","7019  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1026","1157.781898565","192.168.56.106","192.168.56.101","TCP","58","42752  >  9200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1027","1157.781975800","192.168.56.101","192.168.56.106","TCP","60","9200  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1028","1157.782028655","192.168.56.106","192.168.56.101","TCP","58","42752  >  1036 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1029","1157.782107517","192.168.56.101","192.168.56.106","TCP","60","1036  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1030","1157.782160431","192.168.56.106","192.168.56.101","TCP","58","42752  >  9103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1031","1157.782262717","192.168.56.106","192.168.56.101","TCP","58","42752  >  11110 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1032","1157.782336375","192.168.56.101","192.168.56.106","TCP","60","9103  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1033","1157.782435231","192.168.56.101","192.168.56.106","TCP","60","11110  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1034","1157.782486426","192.168.56.106","192.168.56.101","TCP","58","42752  >  5544 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1035","1157.782656969","192.168.56.101","192.168.56.106","TCP","60","5544  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1036","1157.783048127","192.168.56.106","192.168.56.101","TCP","58","42752  >  1328 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1037","1157.783139109","192.168.56.106","192.168.56.101","TCP","58","42752  >  1165 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1038","1157.783203662","192.168.56.101","192.168.56.106","TCP","60","1328  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1039","1157.783256800","192.168.56.106","192.168.56.101","TCP","58","42752  >  1277 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1040","1157.783334394","192.168.56.101","192.168.56.106","TCP","60","1165  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1041","1157.783388541","192.168.56.106","192.168.56.101","TCP","58","42752  >  9111 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1042","1157.783466066","192.168.56.101","192.168.56.106","TCP","60","1277  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1043","1157.783520760","192.168.56.106","192.168.56.101","TCP","58","42752  >  24444 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1044","1157.783598840","192.168.56.101","192.168.56.106","TCP","60","9111  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1045","1157.783604428","192.168.56.101","192.168.56.106","TCP","60","24444  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1046","1157.783741484","192.168.56.106","192.168.56.101","TCP","58","42752  >  5950 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1047","1157.783849438","192.168.56.106","192.168.56.101","TCP","58","42752  >  62078 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1048","1157.783915114","192.168.56.101","192.168.56.106","TCP","60","5950  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1049","1157.783970019","192.168.56.106","192.168.56.101","TCP","58","42752  >  8300 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1050","1157.784047585","192.168.56.101","192.168.56.106","TCP","60","62078  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1051","1157.784100921","192.168.56.106","192.168.56.101","TCP","58","42752  >  19101 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1052","1157.784178287","192.168.56.101","192.168.56.106","TCP","60","8300  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1053","1157.784183780","192.168.56.101","192.168.56.106","TCP","60","19101  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1054","1157.784235937","192.168.56.106","192.168.56.101","TCP","58","42752  >  8087 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1055","1157.784313247","192.168.56.101","192.168.56.106","TCP","60","8087  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1056","1157.784366018","192.168.56.106","192.168.56.101","TCP","58","42752  >  7103 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1057","1157.784444481","192.168.56.101","192.168.56.106","TCP","60","7103  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1058","1157.784497682","192.168.56.106","192.168.56.101","TCP","58","42752  >  407 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1059","1157.784575294","192.168.56.101","192.168.56.106","TCP","60","407  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1060","1157.784631991","192.168.56.106","192.168.56.101","TCP","58","42752  >  9618 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1061","1157.784733510","192.168.56.106","192.168.56.101","TCP","58","42752  >  1971 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1062","1157.784799335","192.168.56.101","192.168.56.106","TCP","60","9618  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1063","1157.784950524","192.168.56.101","192.168.56.106","TCP","60","1971  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1064","1157.784997099","192.168.56.106","192.168.56.101","TCP","58","42752  >  1148 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1065","1157.785106792","192.168.56.106","192.168.56.101","TCP","58","42752  >  3001 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1066","1157.785171817","192.168.56.101","192.168.56.106","TCP","60","1148  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1067","1157.785226194","192.168.56.106","192.168.56.101","TCP","58","42752  >  1721 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1068","1157.785303491","192.168.56.101","192.168.56.106","TCP","60","3001  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1069","1157.785356811","192.168.56.106","192.168.56.101","TCP","58","42752  >  4224 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1070","1157.785434338","192.168.56.101","192.168.56.106","TCP","60","1721  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1071","1157.785439810","192.168.56.101","192.168.56.106","TCP","60","4224  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1072","1157.785491591","192.168.56.106","192.168.56.101","TCP","58","42752  >  1066 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1073","1157.785568943","192.168.56.101","192.168.56.106","TCP","60","1066  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1074","1157.785636163","192.168.56.106","192.168.56.101","TCP","58","42752  >  1068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1075","1157.785714500","192.168.56.101","192.168.56.106","TCP","60","1068  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1076","1157.785767994","192.168.56.106","192.168.56.101","TCP","58","42752  >  13782 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1077","1157.785920361","192.168.56.101","192.168.56.106","TCP","60","13782  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1078","1157.785964372","192.168.56.106","192.168.56.101","TCP","58","42752  >  50006 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1079","1157.786055370","192.168.56.106","192.168.56.101","TCP","58","42752  >  42510 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1080","1157.786120250","192.168.56.101","192.168.56.106","TCP","60","50006  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1081","1157.786171883","192.168.56.106","192.168.56.101","TCP","58","42752  >  70 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1082","1157.786238315","192.168.56.101","192.168.56.106","TCP","60","42510  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1083","1157.786293204","192.168.56.106","192.168.56.101","TCP","58","42752  >  2068 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1084","1157.786373812","192.168.56.101","192.168.56.106","TCP","60","70  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1085","1157.786379269","192.168.56.101","192.168.56.106","TCP","60","2068  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1086","1157.786431183","192.168.56.106","192.168.56.101","TCP","58","42752  >  6346 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1087","1157.786521302","192.168.56.101","192.168.56.106","TCP","60","6346  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1088","1157.786588538","192.168.56.106","192.168.56.101","TCP","58","42752  >  1056 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1089","1157.786694727","192.168.56.106","192.168.56.101","TCP","58","42752  >  911 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1090","1157.786758724","192.168.56.101","192.168.56.106","TCP","60","1056  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1091","1157.786811056","192.168.56.106","192.168.56.101","TCP","58","42752  >  6002 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1092","1157.786875803","192.168.56.101","192.168.56.106","TCP","60","911  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1093","1157.786880838","192.168.56.101","192.168.56.106","TCP","60","6002  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1094","1157.786932711","192.168.56.106","192.168.56.101","TCP","58","42752  >  1095 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1095","1157.787011694","192.168.56.101","192.168.56.106","TCP","60","1095  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1096","1157.787064594","192.168.56.106","192.168.56.101","TCP","58","42752  >  1132 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1097","1157.787143699","192.168.56.101","192.168.56.106","TCP","60","1132  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1098","1157.787196693","192.168.56.106","192.168.56.101","TCP","58","42752  >  1533 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1099","1157.787298547","192.168.56.106","192.168.56.101","TCP","58","42752  >  7778 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1100","1157.787365407","192.168.56.101","192.168.56.106","TCP","60","1533  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1101","1157.787417364","192.168.56.106","192.168.56.101","TCP","58","42752  >  1119 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1102","1157.787483804","192.168.56.101","192.168.56.106","TCP","60","7778  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1103","1157.787538241","192.168.56.106","192.168.56.101","TCP","58","42752  >  720 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1104","1157.787635154","192.168.56.101","192.168.56.106","TCP","60","1119  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1105","1157.787708822","192.168.56.106","192.168.56.101","TCP","58","42752  >  26214 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1106","1157.787795911","192.168.56.101","192.168.56.106","TCP","60","720  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1107","1157.787925325","192.168.56.101","192.168.56.106","TCP","60","26214  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1108","1157.787984699","192.168.56.106","192.168.56.101","TCP","58","42752  >  17877 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1109","1157.788081003","192.168.56.106","192.168.56.101","TCP","58","42752  >  2701 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1110","1157.788146130","192.168.56.101","192.168.56.106","TCP","60","17877  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1111","1157.788198606","192.168.56.106","192.168.56.101","TCP","58","42752  >  1149 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1112","1157.788276148","192.168.56.101","192.168.56.106","TCP","60","2701  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1113","1157.788329349","192.168.56.106","192.168.56.101","TCP","58","42752  >  8899 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1114","1157.788406813","192.168.56.101","192.168.56.106","TCP","60","1149  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1115","1157.788460121","192.168.56.106","192.168.56.101","TCP","58","42752  >  8100 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1116","1157.788560643","192.168.56.101","192.168.56.106","TCP","60","8899  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1117","1157.788567020","192.168.56.101","192.168.56.106","TCP","60","8100  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1118","1157.788620780","192.168.56.106","192.168.56.101","TCP","58","42752  >  6123 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1119","1157.788722376","192.168.56.106","192.168.56.101","TCP","58","42752  >  5666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1120","1157.788787155","192.168.56.101","192.168.56.106","TCP","60","6123  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1121","1157.788869158","192.168.56.106","192.168.56.101","TCP","58","42752  >  9290 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1122","1157.788933970","192.168.56.101","192.168.56.106","TCP","60","5666  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1123","1157.788985944","192.168.56.106","192.168.56.101","TCP","58","42752  >  1248 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1124","1157.789050603","192.168.56.101","192.168.56.106","TCP","60","9290  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1125","1157.789102420","192.168.56.106","192.168.56.101","TCP","58","42752  >  3998 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1126","1157.789169040","192.168.56.101","192.168.56.106","TCP","60","1248  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1127","1157.789174129","192.168.56.101","192.168.56.106","TCP","60","3998  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1128","1157.789225995","192.168.56.106","192.168.56.101","TCP","58","42752  >  2968 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1129","1157.789304024","192.168.56.101","192.168.56.106","TCP","60","2968  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1130","1157.789357178","192.168.56.106","192.168.56.101","TCP","58","42752  >  4445 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1131","1157.789436428","192.168.56.101","192.168.56.106","TCP","60","4445  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1132","1157.789489428","192.168.56.106","192.168.56.101","TCP","58","42752  >  1121 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1133","1157.789615413","192.168.56.106","192.168.56.101","TCP","58","42752  >  38292 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1134","1157.789698515","192.168.56.101","192.168.56.106","TCP","60","1121  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1135","1157.790182400","192.168.56.101","192.168.56.106","TCP","60","38292  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1136","1157.790282220","192.168.56.106","192.168.56.101","TCP","58","42752  >  49153 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1137","1157.790373912","192.168.56.106","192.168.56.101","TCP","58","42752  >  3889 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1138","1157.790532711","192.168.56.101","192.168.56.106","TCP","60","49153  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1139","1157.790538282","192.168.56.101","192.168.56.106","TCP","60","3889  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1140","1157.790583925","192.168.56.106","192.168.56.101","TCP","58","42752  >  6156 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1141","1157.790693869","192.168.56.106","192.168.56.101","TCP","58","42752  >  2008 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1142","1157.790769206","192.168.56.101","192.168.56.106","TCP","60","6156  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1143","1157.790774421","192.168.56.101","192.168.56.106","TCP","60","2008  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1144","1157.790827249","192.168.56.106","192.168.56.101","TCP","58","42752  >  2000 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1145","1157.790929374","192.168.56.106","192.168.56.101","TCP","58","42752  >  4449 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1146","1157.790994583","192.168.56.101","192.168.56.106","TCP","60","2000  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1147","1157.791046248","192.168.56.106","192.168.56.101","TCP","58","42752  >  545 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1148","1157.791113142","192.168.56.101","192.168.56.106","TCP","60","4449  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1149","1157.791168263","192.168.56.106","192.168.56.101","TCP","58","42752  >  9666 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1150","1157.791245846","192.168.56.101","192.168.56.106","TCP","60","545  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1151","1157.791251155","192.168.56.101","192.168.56.106","TCP","60","9666  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1152","1157.791303347","192.168.56.106","192.168.56.101","TCP","58","42752  >  7200 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1153","1157.791380644","192.168.56.101","192.168.56.106","TCP","60","7200  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1154","1157.791433903","192.168.56.106","192.168.56.101","TCP","58","42752  >  1054 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1155","1157.791516299","192.168.56.101","192.168.56.106","TCP","60","1054  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1156","1157.791569188","192.168.56.106","192.168.56.101","TCP","58","42752  >  16992 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1157","1157.791649023","192.168.56.101","192.168.56.106","TCP","60","16992  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1158","1157.791702161","192.168.56.106","192.168.56.101","TCP","58","42752  >  3809 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1159","1157.791809581","192.168.56.106","192.168.56.101","TCP","58","42752  >  5859 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1160","1157.791875127","192.168.56.101","192.168.56.106","TCP","60","3809  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1161","1157.791927041","192.168.56.106","192.168.56.101","TCP","58","42752  >  54045 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1162","1157.791993478","192.168.56.101","192.168.56.106","TCP","60","5859  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1163","1157.791998614","192.168.56.101","192.168.56.106","TCP","60","54045  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1164","1157.792050747","192.168.56.106","192.168.56.101","TCP","58","42752  >  1105 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1165","1157.792129761","192.168.56.101","192.168.56.106","TCP","60","1105  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1166","1157.792182841","192.168.56.106","192.168.56.101","TCP","58","42752  >  7007 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1167","1157.792263239","192.168.56.101","192.168.56.106","TCP","60","7007  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1168","1157.792316340","192.168.56.106","192.168.56.101","TCP","58","42752  >  1032 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1169","1157.792417858","192.168.56.106","192.168.56.101","TCP","58","42752  >  3260 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1170","1157.792488868","192.168.56.101","192.168.56.106","TCP","60","1032  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1171","1157.792540655","192.168.56.106","192.168.56.101","TCP","58","42752  >  2381 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1172","1157.792607379","192.168.56.101","192.168.56.106","TCP","60","3260  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1173","1157.792660100","192.168.56.106","192.168.56.101","TCP","58","42752  >  9999 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1174","1157.792737573","192.168.56.101","192.168.56.106","TCP","60","2381  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1175","1157.792790888","192.168.56.106","192.168.56.101","TCP","58","42752  >  16993 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1176","1157.792890775","192.168.56.101","192.168.56.106","TCP","60","9999  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1177","1157.792945400","192.168.56.106","192.168.56.101","TCP","58","42752  >  2909 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1178","1157.793022709","192.168.56.101","192.168.56.106","TCP","60","16993  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1179","1157.793101760","192.168.56.101","192.168.56.106","TCP","60","2909  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1180","1157.793153062","192.168.56.106","192.168.56.101","TCP","58","42752  >  1972 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1181","1157.793242555","192.168.56.106","192.168.56.101","TCP","58","42752  >  1051 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
"1182","1157.793307353","192.168.56.101","192.168.56.106","TCP","60","1972  >  42752 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"1183","1157.793359104","192.168.56.106","192.168.56.101","TCP","58","42752  >  1556 [SYN] Seq=0 Win=1024 Len=0 MSS=1460"
